id,predicted
35218,296290.57715796446
141423,384107.8292805211
47464,304310.1136846605
127409,471678.7439401343
27585,251062.72721668764
149201,520074.2518553899
155475,484916.9916584326
170932,647559.7233719667
10455,434473.3508126933
95370,452467.4359511142
42083,341125.8135728637
178750,650754.6326008483
95817,488401.7095298234
185103,561062.4684655219
91344,371772.75053780293
126938,283928.4594291443
78038,428279.9651082645
52280,372655.2185063615
179162,581124.1304699646
96003,733529.8078502864
85388,436039.1812580989
92637,449637.17307770345
143087,461232.6568024961
72135,411933.5957275291
91484,443467.2373009084
144218,640186.7614269853
76044,469948.20909205824
158190,550170.4517092698
96507,393219.1636745522
6705,318569.72632856376
24501,293435.47452724073
67101,695048.0118501422
62701,478970.1286732786
129276,508029.10411995125
34584,341283.430347297
72995,394967.8914417609
95778,498027.6718284922
31904,240963.98314427168
53087,251696.6254673099
72875,737202.2890342217
169361,550016.1657159409
69823,649193.1977613663
155875,497660.96175424254
148910,447442.8595861284
183784,565116.8526232096
158592,471661.12863965024
34950,256042.68748607085
102324,509147.87260272197
179656,631626.8597043332
172192,442657.3115128863
119256,530571.3372798548
151081,625972.1676905279
20717,354946.8543666804
56187,447119.34017327445
93717,445620.3366250118
170231,580139.0285331978
3855,330816.9499895195
153326,594574.9396529009
147929,366138.6677056269
20729,348240.62721654715
162894,544472.2995037237
59960,246745.13949648937
90839,452139.65662662
45201,288081.2235876767
179738,613075.8632401036
63921,410895.99395885254
181126,629894.6184392223
96926,369286.8511166497
22722,144271.83104122488
1435,368623.01444723515
52516,430342.63269171637
96049,518376.39361393364
161266,465360.7573979172
154209,723196.9465798745
135762,442416.9352707736
1529,389556.1690795776
156025,558284.1882907756
34939,256042.68748607085
44952,287538.06624202104
79234,437452.44065714144
13952,333959.7792577248
141072,385273.23837417684
17482,308488.49308695254
164983,735381.2053729355
54724,367024.0593025218
41790,447195.45705490065
162117,451437.93147164746
7657,336217.97256735095
116600,441702.74666467356
22626,149201.30512599368
180058,650814.4186776457
94539,428840.2729833062
180194,684461.8130457089
102051,490919.5577591682
154062,470127.2085339649
107481,472143.34461460565
41485,272153.05953412416
66361,325999.43524960557
49212,325974.85809732915
80296,607749.7864529558
88908,463034.1560418004
79243,541016.0036060734
68255,703556.3399190253
20773,324864.812407829
213,345805.62158561934
17870,301896.74077064975
19488,440829.8787518629
134002,332111.41786255693
113888,412941.21214656875
66570,686416.3311457426
127580,497463.7492958419
54792,431049.8818829187
130547,341176.45360735356
118012,537484.8351955462
119972,455028.6968238274
155497,592532.792368978
68490,411893.4941873797
120117,443242.1412964073
150330,375451.54820457107
39377,303241.7103730595
51198,404308.284778541
126900,503977.6257662315
19501,440829.8787518629
185254,708980.2127505571
121539,511182.27279142465
48639,360920.57249918184
130185,554150.3888426381
162774,449999.77930889354
141097,699611.6903722434
120053,429992.0234732492
117092,484905.99197411985
97149,507014.9762688437
129821,466089.3934795828
160192,478701.5618573713
36992,279220.2446214986
129150,502321.48939156416
48895,258058.64360844088
34059,537551.3576225424
80555,448335.4424133066
179383,611166.0372124421
5441,312722.7739879687
121642,479118.28859940794
86158,490993.4683020947
35519,188849.88145816934
61508,471420.17741944554
135009,509426.5495788624
85569,425658.7958461917
121430,463806.8817573349
80640,479812.54439589405
118924,383605.0950391594
5765,304697.3469936546
83504,601492.3367105909
76895,355326.46532056807
50203,444134.8281957763
182369,670316.9640648226
22486,361673.8138144404
147624,654799.9275903107
115978,611874.1821356375
47483,241197.9106405401
112962,416213.6601086298
46307,397203.378111457
31910,354107.9616563098
142300,802922.3483600048
35436,399673.60522981465
91775,354769.7852886482
106054,700494.3881447299
105379,452733.34069345787
122784,543611.5523486529
66398,384767.30291417567
113473,379838.2523193426
15483,272801.9984927925
96984,456358.5895361303
33808,410883.0258403428
93857,345976.13862764544
132978,546168.2446085721
127344,474467.8509997708
8792,269113.34922233527
39141,530498.7158870021
137286,411081.13546208054
51994,338974.95118849847
43852,469555.4285375822
11249,371122.6494056618
39656,468175.39675545925
18216,372352.5773247248
70705,837903.2759989027
13860,382186.29977345077
19240,371413.55962068745
54756,220525.5366388912
112966,416213.6601086298
115776,274261.5736920773
176127,672221.3090902026
126101,772637.8267736151
116728,497222.7101161252
97501,481307.5072368434
65139,444668.50276893604
19672,363075.5421176347
90948,387461.02885645843
122085,469914.6242565872
84267,699892.3769508878
175341,582497.921280914
7582,329497.96881485346
160159,455128.51034702046
124487,328736.505405059
82235,313080.9534176522
119961,367259.56363845494
129953,501431.8073839478
161495,714684.622340048
94672,596442.6567211205
73269,411624.4016311255
162729,377874.49436114344
146115,521161.56982423674
46838,178633.8228039833
115279,444744.6234271264
105200,295761.84943325515
163386,526045.3092972045
185879,676971.989235265
17577,300112.1660662601
183648,613348.797907486
5853,368516.78989431856
137305,391040.3494115058
69550,507889.8677440176
135392,575994.4515180754
160783,485106.12839507335
173963,500763.27672186284
143430,488554.09223332646
15718,222227.86054988645
21041,455340.9592734252
114372,638985.968671394
21544,403575.50149228814
160409,423854.8870063204
90030,409837.1042449703
72429,486448.13154005655
1842,183382.29030184972
179577,665728.0220619322
131092,384826.29956194485
165756,415508.1529231647
119167,418766.10212132125
60333,279685.8242256325
137228,467308.9866966432
153525,641353.3542004067
89730,422967.0732831883
139196,376943.81345012
98194,387988.53559660894
36034,306477.9435327132
150836,553809.2184940326
114041,480994.7352364099
14494,354958.2689693749
173130,553483.9376253004
127819,503350.31303787313
159751,525548.1182863765
138367,378049.69516419875
93312,670607.6995915757
83970,460134.92987178714
18696,377105.68533880025
36191,313918.496162083
76267,412253.9909813407
134099,529716.5744241904
93100,463834.99217198323
55119,564900.8279686245
36130,394599.6340496084
89585,471563.17783753277
113673,418300.2067253775
39756,337281.06450060615
48643,360920.57249918184
41961,248938.31892813835
13747,277914.38971736457
96969,484266.40568361024
113943,399871.1916922162
123134,583671.9437083312
139058,449797.64247277705
82257,368837.7487793111
136075,401936.94937229034
137615,447243.2508287216
90373,470460.3926837808
91233,329997.1794257517
92044,361921.2916308574
107730,409497.3620292862
170617,596174.855008594
125746,399784.5846361538
16531,330102.60604900005
46203,322302.8510723246
51883,334428.54265107034
100013,380973.7216515967
104100,414222.2686604605
57965,362203.98867422383
66906,320612.358303185
80711,533915.2573724148
162092,527520.9578166173
63996,554068.0497947468
131279,488190.87134762
92979,419776.149376376
154767,550479.0867355723
172333,489724.531418931
184731,589997.4671414809
125452,458583.2955984647
82237,320259.09813913255
80802,399198.7650834495
33689,351050.0231276976
147140,434344.8872382546
94883,391671.9082279932
139347,353867.4530288562
141998,412595.33024816425
62192,261448.31079213513
135519,493555.6838138728
156295,480622.60477423004
102923,643074.4046987855
119955,410440.7359637583
180176,701496.7401999519
123033,430660.74560487043
130759,701675.3599656402
174735,579875.9803547241
17076,358894.6811754367
18241,450584.67014592694
163559,442608.35554945737
174245,689374.1403808342
21111,450474.5734302471
73941,770528.904607442
40189,283151.90211361344
105615,430543.4339655022
40055,372621.5855266738
124639,510572.07430452347
21050,455340.9592734252
52361,256993.09475513975
42021,423130.4114916137
115208,301759.14706028707
96613,693224.7029037107
115336,382823.9537837475
98521,250688.59435833403
51443,280694.5833624003
152789,495560.2488946675
92697,583288.3527394298
396,218297.69808631387
88710,502173.4905953581
56459,427082.8561863859
22071,328947.09747984103
153847,623251.4902919722
102887,706088.3328213398
20471,278410.63623335527
126723,483813.1016652171
26542,320359.1404756419
33179,309840.9983742174
69114,620088.1125210136
74659,412094.23149853694
169817,594351.3594280302
10424,367074.69244351296
156531,495812.75722511637
48479,431227.67563565186
77471,303417.4549368437
133897,364604.0408798421
36669,308870.7320602999
92808,554921.4514515988
180396,627737.812891547
106941,443698.25671536376
92453,428911.2789220811
172648,595318.5104328962
35241,296290.57715796446
99903,578513.3706992026
180314,593361.6666028802
9925,219248.86593324417
89270,867409.9219164493
151507,376861.6616832792
64945,409859.31836757314
67795,589147.8846764755
22891,278076.6877445165
53983,493462.2339574859
20816,347010.14755007275
42492,281278.472392963
29308,417389.97227985854
123548,539440.6717957649
156225,405186.58971601084
173093,580750.3163140635
126363,350307.98053287796
1532,215112.95926931544
178143,664657.7889535212
115121,351971.77997186757
166339,587867.0916472271
12647,371785.4341269208
28284,527267.4875039776
156348,421770.5427057537
94807,450018.1551370007
58302,383687.28377455747
41916,182772.19123494514
98002,567061.2911560638
21509,494988.9643038514
171236,558626.9093734336
117645,387013.06105392287
164907,596386.1508333987
10556,351062.353501866
821,234503.14476206404
153667,418044.91655759217
99786,409812.9456072756
37544,346847.3043765079
66778,380259.2855381058
118079,374325.30900731863
65301,351303.0214625286
78159,533712.6188301422
99209,339479.4647032982
55175,227557.1647522753
178387,539023.4633401223
259,267529.86077668477
23755,378342.4625919751
28925,267872.1891453785
183661,623109.2671217612
104023,469313.81871652417
147584,675193.27744624
179480,626861.8487086144
989,192846.3063912316
82137,650011.1142304655
79343,499163.53229555633
52881,399497.94377787394
157796,406772.9329377174
60694,217198.9485571428
163246,459629.9164162075
7589,329497.96881485346
168271,583571.7669291798
95096,552153.1492295833
5678,270310.6022126837
11132,346106.54227685183
5872,288188.1579279682
114547,258557.93559842274
123744,404757.3540017202
157196,473563.2205200097
92067,361921.2916308574
53497,290100.1223193387
176593,563961.3081878239
40592,306383.6767623873
154890,490947.5156527277
66229,342264.2815766671
93621,420169.918411874
90965,413222.4558073037
36892,278185.31169757264
182143,540053.328819874
90218,459088.6964208737
76890,285176.4146333744
179630,524409.1092832456
7252,354736.1455528315
20036,302868.0773344899
59665,367321.3585751371
49560,173831.27117998764
106052,700494.3881447299
185967,817354.0802715756
100388,677851.2670838626
71240,359873.40149227565
132758,398925.82748262206
126882,428569.5742985423
15798,409718.71631267545
84263,628073.3978439387
84359,340456.7385916212
142925,554956.083219816
95769,501290.4648837105
150795,563905.846924195
74126,843376.463273511
49460,420878.74623041437
152031,397511.939495575
16817,318257.66117629496
23002,286280.98703507986
14366,312479.9105235189
138290,500549.0455987547
85301,292765.77484195365
55502,652965.5885831808
117067,500795.09052381304
132226,447522.04867885733
44204,439315.95005972736
59721,291707.4957593783
82069,678495.4483697361
27519,250905.57009172055
175062,601225.3337802457
7856,413947.55025542824
50179,254451.66398034262
35488,271760.4323638589
101243,503974.1554540494
166472,573878.2323036747
122966,488243.05342137103
178520,633818.8490999504
100317,761705.8938645553
14089,353764.8501943012
62155,459706.3384116812
178392,539023.4633401223
140697,512083.27901019907
4645,285272.0964931041
85250,376764.30812904006
61570,711256.4053763569
33978,397354.22671962157
151284,440827.08579240204
80160,480532.78172134096
55813,360420.0606112424
83308,449924.64849474543
85912,528415.5028501755
183338,623877.3560193882
43240,604765.3792037705
113890,412941.21214656875
25753,493914.76016592537
27223,147957.79955277184
172322,573578.9662094734
36575,334924.86097867624
110677,619823.5203710131
117224,306025.53377693443
117091,402646.0750904722
12352,247939.34414261457
156200,490771.2773080722
70536,767377.7512343692
14420,353723.7168609845
5078,429402.9323569374
8029,303846.96258159116
18817,408216.38967286295
77262,392939.5255798589
180316,600539.8113243605
84833,491953.76478091796
152817,406729.9691205606
24970,241519.06514509316
93601,351613.73236014316
14057,341989.9564306728
126761,360021.12864708237
96728,769901.937447913
117631,390602.133414663
170039,507670.6419934436
94713,422480.1379275698
148814,469948.20909205824
92844,528967.4080514992
71786,533838.7347024409
36039,306477.9435327132
113287,389682.95743721706
125378,492905.5820412007
41794,447195.45705490065
84133,582664.7592121938
174089,485908.7899666106
33462,321365.71809158556
158876,402942.54320353584
90847,452139.65662662
105617,430543.4339655022
104194,532376.5070852677
69178,547210.1080901192
142381,587281.5736731335
80346,414613.936698323
76175,460552.25243131677
97660,635952.5403474488
73223,417800.2077522931
116207,350713.9669769242
32174,160185.6513939362
34776,318782.2845833702
138716,616676.2000853397
81155,493969.55177467555
35317,313377.2043882765
171331,574799.5457288852
147345,511028.4868133449
33932,386136.98074340617
165578,423764.5463336592
27363,234690.99948259743
137104,455839.01166515733
68596,462606.63895006874
42156,371776.41060002125
124686,497259.24799896
17018,347465.78795184364
164614,701455.4473291159
42960,306320.73563526303
63099,376386.8262962067
81265,399494.8199226694
112191,455398.0702369123
23090,274845.76771583594
172708,470241.9618040521
36020,295922.5569936357
90623,501597.95909038896
139777,488245.8060777314
7620,321960.76540439145
137497,519438.33215658076
38986,378075.4164969921
180763,642859.2150674248
36277,418755.05279102025
117648,387013.06105392287
23392,343744.6290307121
20979,479303.84457217855
133912,372018.42475442914
155458,512797.8098213257
60863,394956.12766514655
72397,391328.36217244447
40635,340594.4223765
17859,454340.8820485797
108232,393889.2063923268
87887,568034.3976139249
73495,361474.76259915903
91856,294505.1105341108
143143,394990.6418754746
139533,425833.0846226625
85391,436039.1812580989
74283,356718.94140530186
154589,508878.4187720345
37485,245137.5670331877
117207,306025.53377693443
180327,543217.8796670825
133489,346606.34737832705
165654,588782.4972564785
75924,484493.9489601974
87618,413033.3545876373
34935,256042.68748607085
137010,579519.3524653125
49512,412945.76209751714
55734,337246.00585834
106001,665840.0593970453
73400,378785.0529985094
6751,299190.3629674156
36165,329764.68570942007
116202,393490.18186033843
138700,502671.69935970905
124933,511751.72190349543
145766,476598.7057537889
86804,410326.1250782764
170802,559255.9674566386
130328,355560.710203057
7773,361778.5109257845
180092,525402.640080699
162116,451437.93147164746
46224,330025.43009288015
185784,616728.7160634678
120809,420851.00329988735
141548,369390.85134707135
41326,280829.5639915834
168633,564022.6869817498
14509,293290.4959893335
7818,321685.44729678734
77833,462376.7786544261
145273,374357.6629601333
58309,186418.30464526784
55716,311974.18944676174
46442,315157.57195682544
51607,628222.4462414314
38554,220422.5096139842
97901,530066.2933765689
46371,364618.2235998693
153780,753540.7763685165
136919,512857.8676065458
154747,426710.48977083294
8095,324418.3452019543
73891,677400.429919397
123857,556402.3307442758
125834,548545.3035202646
15263,268043.5480298079
15924,411578.96670091397
137970,515321.93474160973
177756,673745.9074714971
51332,368944.36016753985
45570,388656.72074588697
71255,359873.40149227565
87679,409508.1151251477
168582,630287.8534010082
114496,482948.5744261531
95859,657694.3945666838
97523,456392.16464870644
25997,364010.636536163
99528,289953.47328589414
52822,348541.8060676464
20106,375588.1933479979
47620,479024.34215166216
98864,464335.3722334816
73295,384526.83789721766
86195,433428.3898666278
45264,345350.2246875387
115902,477821.3430535173
161807,506331.1459666016
80664,351202.89002944034
78707,469700.85358288535
57065,638532.807976617
181426,646228.2167913235
26126,434870.7009902019
99535,289953.47328589414
46446,315157.57195682544
120851,425359.23802163004
99797,409127.88334179873
53517,317555.24201383034
13175,481865.23441402137
40462,350812.4065861555
29418,158931.04436420498
149716,399579.6671972905
37690,350057.749643598
148508,570386.2131470261
119868,433921.5352014877
112666,469574.54633041203
89794,487769.4749003437
57363,661993.8462860885
90996,477168.0416515458
133535,373834.3929021708
153642,455059.748973988
18750,346031.7772983108
72412,391328.36217244447
80518,445679.6979505471
44749,344456.8423837634
35683,376478.0484720941
82518,391635.41528717143
21196,430549.00170445343
177212,647484.5931335523
27147,316019.52042993635
48336,419439.6145410548
3856,330816.9499895195
2989,358143.80051168194
89009,381789.3300672449
91195,265673.43244183366
61262,746687.4725154045
8678,272164.6845679877
152939,543589.5150465423
73617,412592.104323688
15370,240271.43358403436
30786,351839.7526079385
138286,414700.0563543669
16215,367270.0853679676
12978,394376.00319102977
170540,490682.63433319074
12614,367884.53279947245
41065,340077.69492141367
101716,431529.7605341662
169473,599768.7410159784
155485,882362.2296674252
124092,618004.3588664423
171158,498871.2389990874
34322,387697.5226413672
61330,508741.32225904387
160830,517612.1136957799
12371,350316.1055724323
70257,432943.7202719613
2520,389124.35326794244
118280,271007.1741199979
99672,587439.523628547
50974,369130.0776798433
98805,400982.2808300998
76754,331802.8319967821
164921,596386.1508333987
137258,455505.7295405161
77108,308279.5183656176
161941,545457.1585049884
80566,445072.6493580883
3889,675646.1256230087
92444,428911.2789220811
24171,288854.6729508868
176074,608262.7377707089
179132,783735.6862495788
117881,459700.22540536517
25173,421716.19954662403
54953,422780.9824779394
142766,470192.0424502155
137513,661407.3619507235
14036,316941.20557330124
43092,384839.7878222461
4835,201805.42127971194
121135,436103.5452309609
183148,613359.9800200018
39636,369061.42838086
110847,434519.1958151433
157441,541947.8846168017
84260,799973.331438515
144552,697859.2110554914
1453,368623.01444723515
169337,547500.0550839556
126153,503807.99379056797
69043,401139.65449751564
44980,333408.0949788068
151879,554317.3948093326
23850,405449.9721214713
169011,512818.4264861218
36054,358298.3649938316
162449,575994.0793816963
159423,488991.8911917858
180166,683877.6577017731
85655,424675.8544905535
108189,380565.11338685453
21605,394725.7347374019
102405,507958.55051274004
51557,315714.24334657623
171073,510666.0214114729
34310,399196.0533046508
141467,472794.5766251021
166489,467043.25460354873
135787,439178.81015799864
77373,355113.4450781935
3985,396370.5471690385
62350,596655.5508637222
81335,418498.5131304695
139715,483404.30775221117
139248,374860.48779063416
65491,441286.7988764226
105008,482597.17163922836
157783,553596.700298931
14931,316044.8027740768
166081,697575.7404732176
68114,522837.9330692416
43381,367399.5414471725
45639,228117.46975794111
100230,488233.8342151499
102209,501755.3160344544
10087,367703.44835678564
23815,343691.38896640425
113212,438834.52019060985
12836,379608.7534081791
171713,502922.01919192955
121024,403910.04357623664
65705,454166.6124729683
141490,478722.68393528095
131515,498888.40378790314
144496,420666.9854280847
17985,301913.7137508505
143326,493604.9285539196
120581,561160.9863351944
21474,441880.3780078302
19726,171785.628380251
58227,354462.62621329556
113527,405013.9001416068
42452,593376.0652426538
140076,430392.2089291518
149221,520074.2518553899
115930,488013.89284100896
159235,498083.79959115485
37674,350057.749643598
2613,218604.60907356784
115451,545396.9149961786
13281,386187.92764701473
104358,514673.89723349444
65423,469991.0547447124
51929,251815.7249188942
54049,345495.94361893134
70397,477852.6940838935
33820,410883.0258403428
152616,647062.1294795398
127860,393241.45787864464
30345,289688.93797993666
54667,330336.7710691666
159674,437956.8588523201
122508,551171.8396182738
4461,324615.4166643636
123929,501025.1299838866
168906,502774.0182328342
173067,484364.8980866118
99661,587439.523628547
126528,410464.60257945047
160955,590571.7156290056
122348,598350.739169499
142553,526931.8921295624
83627,471540.1787629485
45520,410761.9459936471
49963,161141.32256156765
84980,610894.5795667571
94348,475244.5246010189
127030,432022.7591817933
65870,443777.8397538939
63524,437308.1627767133
91237,329997.1794257517
42223,373064.40245402145
21454,453343.5804747639
93272,548093.9080925948
90984,501247.9448726119
150289,488378.7962231666
160841,439360.47634873097
27429,178812.37341432326
31869,363724.6675277341
104531,481885.8324550815
59007,577623.5315558754
26112,339019.52567082085
70799,898536.5854364382
143056,368590.0500293743
116586,504086.4600403026
62957,418914.6023071694
6844,382542.9249405636
3549,188066.8595231216
21051,455340.9592734252
25985,364010.636536163
12964,394376.00319102977
4979,771946.7650957482
85341,485453.8441735687
126071,666481.9517969682
54414,279458.2434296415
2244,306214.302382158
137913,517562.54443604266
73005,430206.0564381186
46809,436354.2232683062
66838,352143.41905659664
42488,249629.3797573454
47670,381533.1853764714
59361,315917.9107133407
16670,381725.87794251536
177883,602554.6019624415
143106,373910.7628163519
91657,353759.83913454314
117419,325413.20935485227
127497,333425.53192775365
65218,459127.5336837627
136183,620357.628530969
107739,395467.3518918475
178316,725081.8525743389
106672,410511.9878899525
165109,444781.3733031065
163908,578047.4154010058
3803,250692.55667536717
88226,547606.9127602768
78629,523052.44577028154
56567,333429.5234904224
96101,405086.65029407886
134401,454339.5882969989
103112,446224.3830243912
143304,873559.2059410686
11650,277514.8661504366
156337,469840.0308788996
45561,289542.75237128756
185487,684723.944855525
107657,382954.0713257666
150941,411986.0715690534
119104,553105.9454360682
4996,287519.44792819035
78804,463204.6750032665
178103,609570.9702209624
77950,487202.7904707463
54529,352020.13416109554
114995,333155.31735489
61184,565048.6164591206
64728,379426.20226808137
47286,421073.1336879729
153214,490790.7312951563
18577,286179.3118180416
22248,351919.0183604952
97077,353986.2845754128
120250,431612.30139690737
4385,318622.305589494
167043,458000.8144606905
41415,368907.26201373
68771,399515.2066280018
131281,502220.8814850587
72273,336668.4219956805
150853,673442.1270939272
45843,381346.4333145943
79867,391871.9578096194
92735,421093.48941442126
100081,465640.3365003017
138670,461449.42820775637
135039,522560.8958688913
3809,362194.64862396556
104504,467651.00052127894
24475,345966.4427162555
111532,383329.8306666929
131342,464147.5189752728
82226,313080.9534176522
121698,381172.39376677625
37190,363411.8594282271
161251,528361.7853824917
118638,369189.09900005406
33342,217878.09418291214
76775,306572.5181927156
31922,249493.4631732601
138240,545138.3359234425
96954,401680.2094944407
45417,282059.9685670689
10304,350083.5510096097
58144,447250.05508626887
161750,438867.3589197647
163025,619190.0621573302
156658,559806.5480122445
47867,277709.549111231
117601,412345.77704100293
88659,422852.61887067364
43779,434124.6917833678
106017,748426.2555862148
41140,304721.81107778416
91371,375810.0651739012
125917,725041.8327117244
149962,433023.5631622268
143964,491300.2028130282
74626,478128.7150243378
150406,521538.4375267733
112146,600776.9490463537
89594,383774.7687853067
76414,259580.84886390017
53424,245073.3401681267
165010,602263.8231036583
51013,359384.0375308706
125519,415432.62745784584
143881,458571.4943378772
13098,384015.18525086966
8941,329930.37951711926
109327,489628.374811539
61811,790791.108536282
125350,457777.9322710976
153700,488455.6462728592
106367,373521.03029314755
85915,624705.4298712619
104152,590964.3969778039
46891,146843.92262089107
11633,373045.3801351611
11689,287686.0981996589
9564,385812.47870837245
179532,641056.3587180262
15119,160100.31032041908
73020,406921.1719132301
135978,372641.1149743638
42050,451319.42996329884
13750,309563.48235298216
116422,516933.3864939872
136570,445512.42235631775
159522,604482.5283446845
154998,422599.22222921345
114853,378359.10676080117
42605,297487.4728141194
40526,342216.2921579918
121328,484417.6723861785
12526,241585.90798402074
56751,546913.9604823226
61775,711793.9847078527
44531,385025.41280090844
5753,269609.7570874024
84213,665182.4463658527
111826,368797.1938774744
177083,679241.9421558962
103514,403422.50366853544
74844,437259.9383819381
58728,450562.66990926967
13712,453425.3695369634
103291,357983.21983477805
84353,340456.7385916212
115073,364303.15010502574
47256,387202.39987940923
163349,788723.9676645959
18222,372352.5773247248
130233,511852.7228157139
130907,364559.6259870232
116548,319702.83346040687
51308,318443.48014754313
45236,362615.75397222483
48984,285529.53990960855
74060,760790.2670843415
34392,359896.31252707745
80607,418774.3598459181
131745,751350.669789122
123440,430061.91738003114
151624,758131.8569978296
120069,481701.0413254069
159257,508264.63776733266
156296,480622.60477423004
47881,387264.45526252897
174248,689374.1403808342
109498,303411.299972022
177357,643008.7170689019
35626,314968.32410407136
55427,402626.2304937014
135996,366400.5421896091
51947,300682.4399261618
49115,360904.8135070688
141883,486038.3653626053
57453,440925.3795733719
174125,664117.9202139061
30649,335109.84688642074
86023,649211.897322231
140197,668850.9323684438
89689,446157.1203933465
182871,605276.8338349658
42053,489820.3880148749
85123,488638.2390291687
156217,570342.60368087
91738,467851.0373998882
61650,774418.9793989058
134659,490249.58542754943
66858,319880.4140420008
128402,317443.02950283146
175668,680217.9078566707
12279,194523.36681404707
78168,533712.6188301422
11108,216660.13208975754
124316,481700.2964914203
130946,532268.0934207498
182789,621778.6335780702
159756,525548.1182863765
94285,458367.83372444106
61444,817211.2293404881
165658,588782.4972564785
48462,454197.56787033775
144457,446294.50074954063
149455,445901.2836006692
72984,405408.8292184595
143777,429889.54899719433
118707,396622.34544905304
72468,499361.20790260594
168194,585470.2176720101
96365,398784.8731154122
14238,324132.1378971209
168436,454992.68467961747
159189,523457.84236451593
27894,294518.7991739573
179055,721760.0068235192
182324,583760.8150553653
95122,383643.1783905289
127803,444081.754210329
48971,285529.53990960855
142517,494812.7401249049
114250,475479.0601874721
19377,294958.1697135871
158230,533068.5596491409
6011,313541.12631518533
118060,479272.68594624556
144603,482513.9708200517
21348,400393.6469580058
86592,501644.9876722365
124023,539334.8453303291
179314,605322.672264533
136239,384163.7438761002
57227,531247.2336300069
157181,514155.02111160225
153575,484183.87135104614
19545,315762.8697304119
94076,378428.67200422805
110344,422089.53609526
89261,753500.9123971842
109644,406518.62482871406
76451,306433.30778998154
6286,330380.03414848325
120290,437376.14976456703
49001,250893.6357216558
13820,454785.6072506832
183794,621731.595735321
10099,367703.44835678564
88928,346696.11652111914
64243,396779.1750214429
26551,320359.1404756419
160549,457841.92397745687
181011,671127.8325198804
33721,424246.01787768566
148238,547341.6851398239
133496,425603.4712067564
146110,521161.56982423674
142522,494812.7401249049
181313,672601.316300902
88354,489981.61764530174
179507,525007.865668897
146356,474949.238152372
182138,598661.4288015023
7078,295876.7448791648
26327,271898.0626173497
43157,369106.8682362976
160398,608737.045956926
109459,623742.6241813359
49399,211306.76160099902
35371,345048.6926023208
62156,459706.3384116812
16340,322765.3257836953
14727,299339.2676751511
88492,649575.6099665251
180391,613707.8027541082
112920,381954.66160860145
174504,606812.8934851844
2369,282706.5663807057
17790,309541.38290789654
67247,336132.4087424554
90397,498824.52414459083
91641,376906.01800542005
80937,431383.473763244
124038,437175.1951515052
24248,307076.50705519255
124604,421012.9529973107
77069,363024.68680574564
37715,345529.30044671136
159225,498083.79959115485
95976,737256.5741467348
78286,549737.2096770233
114681,307848.2210573293
136531,576951.5295455663
122243,412321.98690877826
54636,435711.08327534096
130402,474938.3013807582
35264,336352.05905320175
117680,444875.2370233977
171917,720883.2535308145
88351,489981.61764530174
140942,382935.33567264886
134411,533010.4328199064
17344,308337.450574383
148564,494519.0446277861
73234,528120.1449108182
117425,407999.4055440218
56580,173764.78632730333
104322,559180.1350648259
21985,340764.90610331215
57140,320528.8735800483
148652,430970.1039790968
147393,590535.3307334548
142069,501598.2856231228
59854,468994.77282800415
116435,372874.79321021616
131449,490179.1531665244
161892,598490.5931407295
64717,457219.5365207971
131626,425808.2589734506
1295,213033.01228468493
164130,887842.7889645487
52686,595835.8644336457
27624,290201.3774923907
86489,695524.1626067539
170160,496237.8263542457
142876,409689.01709340647
104729,382362.0462448965
53144,401509.0906938385
33058,250732.3486269182
23296,326179.64202531526
156449,504119.1275153445
63795,295074.1196438419
93613,420169.918411874
91576,387708.88969623856
90370,470460.3926837808
157533,421101.56027703686
11217,289627.7635292413
53618,312758.2498802617
36769,382724.0134967678
170671,662572.5089112949
107486,357948.1751445962
51961,300682.4399261618
37231,419279.2817011067
120168,488821.836996677
11023,472045.42181438976
85880,490812.30651778745
39434,316154.63294430985
2273,256191.44134436038
18777,369804.8555959336
7130,300849.53928424325
111006,540347.8384692827
165389,451431.2473921816
48807,246984.42311073895
111956,462290.5770389634
7452,318996.79967053945
126326,440584.64283886447
71265,438544.24601518316
94935,523876.40376988566
7625,321960.76540439145
38645,214487.54553333894
91715,381060.16826396383
133218,433970.49730607093
43077,402843.30972058163
90411,598703.5235264173
120601,403171.1362961264
86643,353765.6339917528
171247,457487.77397600794
58914,337644.7941419076
94069,406488.6922791055
76440,306433.30778998154
45349,453100.65819914726
82265,440656.72788626025
177129,589360.9917749731
78118,403986.30585989484
167664,612754.3431298237
10343,377434.7122945347
111344,373469.30814597604
151022,758249.5595187924
109799,432242.6707600858
67616,497394.9987597177
100848,462513.79480662727
96153,498314.23977254506
40132,252812.61732151944
150917,407704.9425769081
182212,538417.8977476289
132628,416757.8256926044
176508,624526.9505065976
159740,453729.1391794273
37529,233703.3258644698
76203,496256.0710018936
159953,562769.7904199915
143744,407930.13685385766
182856,623006.5989320276
65957,455369.6157461929
177105,636546.5460873211
124908,457966.2330142873
135479,380105.56729340815
170155,496237.8263542457
176226,580668.8491849785
183543,588522.5654074177
49952,161141.32256156765
65832,403017.47910729493
79850,376304.4732800063
154548,641925.1463977435
145031,431291.17984021193
35979,441742.32693338906
108222,462825.0302705022
29240,278040.36068620643
86928,309773.7526460802
43868,473230.89008186327
48375,400802.0029329986
32279,363276.3767739907
167019,484211.4942850783
108716,476429.01115805126
181726,681767.3933746988
82129,831239.5069461485
